,station_id,bikes_available,docks_available,time
35490472,89,5,14,8/24/2016 12:58:01
35490473,89,5,14,8/24/2016 12:58:53
35490474,89,5,14,8/24/2016 13:00:01
35490475,89,5,14,8/24/2016 13:02:01
35490476,89,5,14,8/24/2016 13:03:48
35490477,89,5,14,8/24/2016 13:04:53
35490478,89,5,14,8/24/2016 13:05:56
35490479,89,5,14,8/24/2016 13:06:55
35490480,89,5,14,8/24/2016 13:08:00
35490481,89,5,14,8/24/2016 13:09:01
35490482,89,5,14,8/24/2016 13:10:01
35490483,89,5,14,8/24/2016 13:10:59
35490484,89,5,14,8/24/2016 13:11:52
35490485,89,5,14,8/24/2016 13:12:47
35490486,89,5,14,8/24/2016 13:13:56
35490487,89,5,14,8/24/2016 13:14:57
35490488,89,5,14,8/24/2016 13:15:53
35490489,89,5,14,8/24/2016 13:18:01
35490490,89,5,14,8/24/2016 13:19:01
35490491,89,5,14,8/24/2016 13:20:01
35490492,89,5,14,8/24/2016 13:20:54
35490493,89,5,14,8/24/2016 13:21:48
35490494,89,5,14,8/24/2016 13:22:40
35490495,89,5,14,8/24/2016 13:23:47
35490496,89,5,14,8/24/2016 13:24:55
35490497,89,5,14,8/24/2016 13:25:57
35490498,89,4,15,8/24/2016 13:27:52
35490499,89,4,15,8/24/2016 13:28:51
35490500,89,4,15,8/24/2016 13:30:46
35490501,89,4,15,8/24/2016 13:32:01
35490502,89,4,15,8/24/2016 13:33:01
35490503,89,4,15,8/24/2016 13:34:00
35490504,89,4,15,8/24/2016 13:35:56
35490505,89,4,15,8/24/2016 13:37:00
35490506,89,4,15,8/24/2016 13:38:52
35490507,89,5,14,8/24/2016 13:40:53
35490508,89,5,14,8/24/2016 13:41:57
35490509,89,5,14,8/24/2016 13:42:48
35490510,89,5,14,8/24/2016 13:44:02
35490511,89,5,14,8/24/2016 13:46:01
35490512,89,5,14,8/24/2016 13:47:49
35490513,89,5,14,8/24/2016 13:49:01
35490514,89,5,14,8/24/2016 13:49:56
35490515,89,5,14,8/24/2016 13:50:55
35490516,89,5,14,8/24/2016 13:51:59
35490517,89,5,14,8/24/2016 13:54:01
35490518,89,5,14,8/24/2016 13:55:01
35490519,89,5,14,8/24/2016 13:55:54
35490520,89,5,14,8/24/2016 13:56:56
35490521,89,5,14,8/24/2016 13:57:47
35490522,89,5,14,8/24/2016 13:59:01
35490523,89,5,14,8/24/2016 14:00:51
35490524,89,5,14,8/24/2016 14:02:01
35490525,89,5,14,8/24/2016 14:03:56
35490526,89,5,14,8/24/2016 14:04:52
35490527,89,5,14,8/24/2016 14:05:45
35490528,89,5,14,8/24/2016 14:07:01
35490529,89,5,14,8/24/2016 14:08:01
35490530,89,5,14,8/24/2016 14:09:01
35490531,89,5,14,8/24/2016 14:10:01
35490532,89,5,14,8/24/2016 14:11:00
35490533,89,5,14,8/24/2016 14:13:01
35490534,89,5,14,8/24/2016 14:14:01
35490535,89,5,14,8/24/2016 14:15:01
35490536,89,5,14,8/24/2016 14:16:37
35490537,89,5,14,8/24/2016 14:18:01
35490538,89,5,14,8/24/2016 14:18:54
35490539,89,5,14,8/24/2016 14:19:51
35490540,89,5,14,8/24/2016 14:21:00
35490541,89,5,14,8/24/2016 14:22:01
35490542,89,4,15,8/24/2016 14:23:49
35490543,89,4,15,8/24/2016 14:24:57
35490544,89,4,15,8/24/2016 14:25:56
35490545,89,4,15,8/24/2016 14:26:52
35490546,89,4,15,8/24/2016 14:28:01
35490547,89,4,15,8/24/2016 14:28:57
35490548,89,4,15,8/24/2016 14:29:50
35490549,89,4,15,8/24/2016 14:30:52
35490550,89,4,15,8/24/2016 14:32:51
35490551,89,4,15,8/24/2016 14:33:56
35490552,89,4,15,8/24/2016 14:35:37
35490553,89,4,15,8/24/2016 14:36:53
35490554,89,4,15,8/24/2016 14:38:53
35490555,89,4,15,8/24/2016 14:39:51
35490556,89,4,15,8/24/2016 14:41:01
35490557,89,4,15,8/24/2016 14:41:58
35490558,89,4,15,8/24/2016 14:42:58
35490559,89,4,15,8/24/2016 14:44:58
35490560,89,4,15,8/24/2016 14:45:54
35490561,89,4,15,8/24/2016 14:46:53
35490562,89,4,15,8/24/2016 14:48:01
35490563,89,4,15,8/24/2016 14:50:00
35490564,89,4,15,8/24/2016 14:51:00
35490565,89,4,15,8/24/2016 14:52:52
35490566,89,4,15,8/24/2016 14:53:59
35490567,89,4,15,8/24/2016 14:56:01
35490568,89,4,15,8/24/2016 14:56:59
35490569,89,4,15,8/24/2016 14:57:52
35490570,89,4,15,8/24/2016 14:59:01
35490571,89,4,15,8/24/2016 15:00:00
35490572,89,4,15,8/24/2016 15:00:55
35490573,89,4,15,8/24/2016 15:02:01
35490574,89,4,15,8/24/2016 15:03:01
35490575,89,4,15,8/24/2016 15:04:01
35490576,89,4,15,8/24/2016 15:04:57
35490577,89,4,15,8/24/2016 15:05:54
35490578,89,4,15,8/24/2016 15:08:00
35490579,89,4,15,8/24/2016 15:08:54
35490580,89,4,15,8/24/2016 15:09:55
35490581,89,4,15,8/24/2016 15:10:55
35490582,89,4,15,8/24/2016 15:12:01
35490583,89,4,15,8/24/2016 15:12:56
35490584,89,4,15,8/24/2016 15:14:01
35490585,89,4,15,8/24/2016 15:16:00
35490586,89,4,15,8/24/2016 15:16:53
35490587,89,4,15,8/24/2016 15:19:01
35490588,89,4,15,8/24/2016 15:20:52
35490589,89,4,15,8/24/2016 15:21:52
35490590,89,4,15,8/24/2016 15:22:52
35490591,89,4,15,8/24/2016 15:23:57
35490592,89,4,15,8/24/2016 15:24:55
35490593,89,4,15,8/24/2016 15:25:51
35490594,89,4,15,8/24/2016 15:26:52
35490595,89,4,15,8/24/2016 15:28:01
35490596,89,4,15,8/24/2016 15:28:52
35490597,89,4,15,8/24/2016 15:31:01
35490598,89,4,15,8/24/2016 15:32:59
35490599,89,4,15,8/24/2016 15:33:52
35490600,89,4,15,8/24/2016 15:35:01
35490601,89,4,15,8/24/2016 15:37:01
35490602,89,4,15,8/24/2016 15:37:57
35490603,89,4,15,8/24/2016 15:38:50
35490604,89,4,15,8/24/2016 15:40:01
35490605,89,4,15,8/24/2016 15:42:01
35490606,89,4,15,8/24/2016 15:43:01
35490607,89,4,15,8/24/2016 15:43:58
35490608,89,4,15,8/24/2016 15:45:57
35490609,89,4,15,8/24/2016 15:46:57
35490610,89,4,15,8/24/2016 15:47:53
35490611,89,4,15,8/24/2016 15:48:52
35490612,89,4,15,8/24/2016 15:49:54
35490613,89,4,15,8/24/2016 15:50:46
35490614,89,4,15,8/24/2016 15:51:37
35490615,89,4,15,8/24/2016 15:52:57
35490616,89,4,15,8/24/2016 15:53:52
35490617,89,4,15,8/24/2016 15:54:46
35490618,89,4,15,8/24/2016 15:55:55
35490619,89,4,15,8/24/2016 15:57:01
35490620,89,4,15,8/24/2016 15:58:48
35490621,89,4,15,8/24/2016 15:59:46
35490622,89,4,15,8/24/2016 16:00:40
35490623,89,4,15,8/24/2016 16:01:52
35490624,89,4,15,8/24/2016 16:03:01
35490625,89,4,15,8/24/2016 16:03:52
35490626,89,4,15,8/24/2016 16:05:00
35490627,89,4,15,8/24/2016 16:05:54
35490628,89,4,15,8/24/2016 16:06:50
35490629,89,4,15,8/24/2016 16:07:51
35490630,89,4,15,8/24/2016 16:08:47
35490631,89,4,15,8/24/2016 16:09:47
35490632,89,4,15,8/24/2016 16:10:49
35490633,89,4,15,8/24/2016 16:11:57
35490634,89,4,15,8/24/2016 16:14:01
35490635,89,4,15,8/24/2016 16:15:01
35490636,89,4,15,8/24/2016 16:15:59
35490637,89,4,15,8/24/2016 16:16:52
35490638,89,4,15,8/24/2016 16:17:51
35490639,89,4,15,8/24/2016 16:18:47
35490640,89,4,15,8/24/2016 16:19:57
35490641,89,4,15,8/24/2016 16:20:55
35490642,89,4,15,8/24/2016 16:22:01
35490643,89,4,15,8/24/2016 16:23:49
35490644,89,4,15,8/24/2016 16:25:01
35490645,89,4,15,8/24/2016 16:26:00
35490646,89,4,15,8/24/2016 16:27:01
35490647,89,4,15,8/24/2016 16:29:01
35490648,89,4,15,8/24/2016 16:31:01
35490649,89,4,15,8/24/2016 16:33:01
35490650,89,4,15,8/24/2016 16:34:01
35490651,89,4,15,8/24/2016 16:35:01
35490652,89,4,15,8/24/2016 16:36:01
35490653,89,4,15,8/24/2016 16:37:01
35490654,89,4,15,8/24/2016 16:37:55
35490655,89,4,15,8/24/2016 16:39:57
35490656,89,4,15,8/24/2016 16:40:56
35490657,89,4,15,8/24/2016 16:41:47
35490658,89,4,15,8/24/2016 16:42:55
35490659,89,4,15,8/24/2016 16:44:01
35490660,89,4,15,8/24/2016 16:46:01
35490661,89,4,15,8/24/2016 16:47:01
35490662,89,4,15,8/24/2016 16:48:01
35490663,89,4,15,8/24/2016 16:49:01
35490664,89,4,15,8/24/2016 16:50:01
35490665,89,4,15,8/24/2016 16:52:01
35490666,89,4,15,8/24/2016 16:52:55
35490667,89,4,15,8/24/2016 16:55:01
35490668,89,4,15,8/24/2016 16:56:01
35490669,89,4,15,8/24/2016 16:57:01
35490670,89,4,15,8/24/2016 16:59:00
35490671,89,4,15,8/24/2016 17:00:00
35490672,89,4,15,8/24/2016 17:02:01
35490673,89,4,15,8/24/2016 17:03:57
35490674,89,4,15,8/24/2016 17:05:40
35490675,89,4,15,8/24/2016 17:06:58
35490676,89,4,15,8/24/2016 17:08:00
35490677,89,4,15,8/24/2016 17:08:53
35490678,89,4,15,8/24/2016 17:09:58
35490679,89,4,15,8/24/2016 17:11:41
35490680,89,4,15,8/24/2016 17:12:56
35490681,89,4,15,8/24/2016 17:14:52
35490682,89,4,15,8/24/2016 17:15:56
35490683,89,4,15,8/24/2016 17:16:56
35490684,89,4,15,8/24/2016 17:19:01
35490685,89,4,15,8/24/2016 17:19:56
35490686,89,4,15,8/24/2016 17:20:55
35490687,89,4,15,8/24/2016 17:22:50
35490688,89,4,15,8/24/2016 17:23:57
35490689,89,4,15,8/24/2016 17:25:01
35490690,89,4,15,8/24/2016 17:26:01
35490691,89,4,15,8/24/2016 17:27:47
35490692,89,4,15,8/24/2016 17:28:56
35490693,89,4,15,8/24/2016 17:29:48
35490694,89,4,15,8/24/2016 17:31:58
35490695,89,4,15,8/24/2016 17:32:57
35490696,89,4,15,8/24/2016 17:34:01
35490697,89,4,15,8/24/2016 17:35:01
35490698,89,4,15,8/24/2016 17:35:54
35490699,89,4,15,8/24/2016 17:36:58
35490700,89,4,15,8/24/2016 17:38:01
35490701,89,4,15,8/24/2016 17:38:59
35490702,89,4,15,8/24/2016 17:39:51
35490703,89,4,15,8/24/2016 17:41:00
35490704,89,4,15,8/24/2016 17:42:00
35490705,89,4,15,8/24/2016 17:42:55
35490706,89,4,15,8/24/2016 17:44:01
35490707,89,4,15,8/24/2016 17:45:56
35490708,89,4,15,8/24/2016 17:48:00
35490709,89,4,15,8/24/2016 17:49:01
35490710,89,4,15,8/24/2016 17:49:55
35490711,89,4,15,8/24/2016 17:51:01
35490712,89,4,15,8/24/2016 17:52:00
35490713,89,4,15,8/24/2016 17:52:55
35490714,89,4,15,8/24/2016 17:53:58
35490715,89,4,15,8/24/2016 17:55:01
35490716,89,4,15,8/24/2016 17:55:56
35490717,89,4,15,8/24/2016 17:56:57
35490718,89,4,15,8/24/2016 17:57:58
35490719,89,4,15,8/24/2016 17:58:55
35490720,89,4,15,8/24/2016 17:59:59
35490721,89,4,15,8/24/2016 18:00:56
35490722,89,4,15,8/24/2016 18:01:58
35490723,89,4,15,8/24/2016 18:03:55
35490724,89,4,15,8/24/2016 18:04:49
35490725,89,4,15,8/24/2016 18:07:01
35490726,89,4,15,8/24/2016 18:07:55
35490727,89,4,15,8/24/2016 18:08:49
35490728,89,4,15,8/24/2016 18:10:01
35490729,89,4,15,8/24/2016 18:11:51
35490730,89,4,15,8/24/2016 18:12:47
35490731,89,4,15,8/24/2016 18:14:01
35490732,89,4,15,8/24/2016 18:16:01
35490733,89,4,15,8/24/2016 18:17:01
35490734,89,4,15,8/24/2016 18:18:01
35490735,89,4,15,8/24/2016 18:19:01
35490736,89,4,15,8/24/2016 18:20:49
35490737,89,4,15,8/24/2016 18:21:59
35490738,89,4,15,8/24/2016 18:24:00
35490739,89,4,15,8/24/2016 18:24:51
35490740,89,4,15,8/24/2016 18:25:46
35490741,89,4,15,8/24/2016 18:26:55
35490742,89,4,15,8/24/2016 18:27:51
35490743,89,4,15,8/24/2016 18:29:01
35490744,89,4,15,8/24/2016 18:29:53
35490745,89,4,15,8/24/2016 18:30:46
35490746,89,4,15,8/24/2016 18:31:53
35490747,89,4,15,8/24/2016 18:32:53
35490748,89,4,15,8/24/2016 18:33:49
35490749,89,4,15,8/24/2016 18:34:52
35490750,89,4,15,8/24/2016 18:36:01
35490751,89,4,15,8/24/2016 18:36:58
35490752,89,4,15,8/24/2016 18:37:58
35490753,89,4,15,8/24/2016 18:38:53
35490754,89,4,15,8/24/2016 18:40:01
35490755,89,4,15,8/24/2016 18:40:52
35490756,89,4,15,8/24/2016 18:42:00
35490757,89,4,15,8/24/2016 18:42:56
35490758,89,4,15,8/24/2016 18:44:01
35490759,89,4,15,8/24/2016 18:46:01
35490760,89,4,15,8/24/2016 18:47:00
35490761,89,4,15,8/24/2016 18:47:59
35490762,89,4,15,8/24/2016 18:50:01
35490763,89,4,15,8/24/2016 18:51:53
35490764,89,4,15,8/24/2016 18:52:59
35490765,89,4,15,8/24/2016 18:54:01
35490766,89,4,15,8/24/2016 18:55:01
35490767,89,4,15,8/24/2016 18:57:00
35490768,89,4,15,8/24/2016 18:58:53
35490769,89,4,15,8/24/2016 18:59:53
35490770,89,4,15,8/24/2016 19:01:01
35490771,89,4,15,8/24/2016 19:01:52
35490772,89,4,15,8/24/2016 19:02:59
35490773,89,4,15,8/24/2016 19:05:01
35490774,89,4,15,8/24/2016 19:06:01
35490775,89,4,15,8/24/2016 19:07:00
35490776,89,4,15,8/24/2016 19:09:01
35490777,89,4,15,8/24/2016 19:10:40
35490778,89,4,15,8/24/2016 19:11:52
35490779,89,4,15,8/24/2016 19:12:49
35490780,89,4,15,8/24/2016 19:13:50
35490781,89,4,15,8/24/2016 19:15:01
35490782,89,4,15,8/24/2016 19:17:00
35490783,89,4,15,8/24/2016 19:19:01
35490784,89,4,15,8/24/2016 19:20:52
35490785,89,4,15,8/24/2016 19:22:37
35490786,89,4,15,8/24/2016 19:24:01
35490787,89,4,15,8/24/2016 19:25:01
35490788,89,4,15,8/24/2016 19:25:57
35490789,89,4,15,8/24/2016 19:27:01
35490790,89,4,15,8/24/2016 19:28:00
35490791,89,4,15,8/24/2016 19:30:01
35490792,89,4,15,8/24/2016 19:30:56
35490793,89,4,15,8/24/2016 19:31:55
35490794,89,4,15,8/24/2016 19:32:49
35490795,89,4,15,8/24/2016 19:33:59
35490796,89,4,15,8/24/2016 19:35:01
35490797,89,4,15,8/24/2016 19:36:00
35490798,89,4,15,8/24/2016 19:36:55
35490799,89,4,15,8/24/2016 19:37:46
35490800,89,4,15,8/24/2016 19:38:59
35490801,89,4,15,8/24/2016 19:39:52
35490802,89,4,15,8/24/2016 19:42:00
35490803,89,4,15,8/24/2016 19:42:54
35490804,89,4,15,8/24/2016 19:43:48
35490805,89,4,15,8/24/2016 19:44:48
35490806,89,4,15,8/24/2016 19:45:55
35490807,89,4,15,8/24/2016 19:46:57
35490808,89,4,15,8/24/2016 19:48:52
35490809,89,4,15,8/24/2016 19:49:57
35490810,89,4,15,8/24/2016 19:51:01
35490811,89,4,15,8/24/2016 19:52:01
35490812,89,4,15,8/24/2016 19:53:01
35490813,89,4,15,8/24/2016 19:54:00
35490814,89,4,15,8/24/2016 19:55:01
35490815,89,4,15,8/24/2016 19:55:52
35490816,89,4,15,8/24/2016 19:57:01
35490817,89,4,15,8/24/2016 19:58:55
35490818,89,4,15,8/24/2016 20:01:00
35490819,89,4,15,8/24/2016 20:03:01
35490820,89,4,15,8/24/2016 20:04:46
35490821,89,4,15,8/24/2016 20:05:55
35490822,89,4,15,8/24/2016 20:06:57
35490823,89,4,15,8/24/2016 20:08:01
35490824,89,4,15,8/24/2016 20:09:01
35490825,89,4,15,8/24/2016 20:11:01
35490826,89,4,15,8/24/2016 20:13:01
35490827,89,4,15,8/24/2016 20:14:00
35490828,89,4,15,8/24/2016 20:14:55
35490829,89,4,15,8/24/2016 20:15:55
35490830,89,4,15,8/24/2016 20:17:01
35490831,89,4,15,8/24/2016 20:18:00
35490832,89,4,15,8/24/2016 20:19:40
35490833,89,4,15,8/24/2016 20:20:56
35490834,89,4,15,8/24/2016 20:21:58
35490835,89,4,15,8/24/2016 20:22:57
35490836,89,4,15,8/24/2016 20:24:01
35490837,89,4,15,8/24/2016 20:25:40
35490838,89,4,15,8/24/2016 20:27:01
35490839,89,4,15,8/24/2016 20:28:01
35490840,89,4,15,8/24/2016 20:29:01
35490841,89,4,15,8/24/2016 20:30:01
35490842,89,4,15,8/24/2016 20:31:59
35490843,89,4,15,8/24/2016 20:33:38
35490844,89,4,15,8/24/2016 20:35:01
35490845,89,4,15,8/24/2016 20:35:55
35490846,89,4,15,8/24/2016 20:36:53
35490847,89,4,15,8/24/2016 20:37:57
35490848,89,4,15,8/24/2016 20:39:01
35490849,89,4,15,8/24/2016 20:40:52
35490850,89,4,15,8/24/2016 20:42:01
35490851,89,4,15,8/24/2016 20:43:56
35490852,89,4,15,8/24/2016 20:45:00
35490853,89,4,15,8/24/2016 20:47:00
35490854,89,4,15,8/24/2016 20:47:54
35490855,89,4,15,8/24/2016 20:49:00
35490856,89,4,15,8/24/2016 20:50:00
35490857,89,4,15,8/24/2016 20:52:01
35490858,89,4,15,8/24/2016 20:54:01
35490859,89,4,15,8/24/2016 20:55:55
35490860,89,4,15,8/24/2016 20:56:47
35490861,89,4,15,8/24/2016 20:57:59
35490862,89,4,15,8/24/2016 20:59:51
35490863,89,4,15,8/24/2016 21:00:50
35490864,89,4,15,8/24/2016 21:01:58
35490865,89,4,15,8/24/2016 21:03:01
35490866,89,4,15,8/24/2016 21:04:00
35490867,89,4,15,8/24/2016 21:05:00
35490868,89,4,15,8/24/2016 21:05:52
35490869,89,4,15,8/24/2016 21:07:00
35490870,89,4,15,8/24/2016 21:08:01
35490871,89,4,15,8/24/2016 21:09:00
35490872,89,4,15,8/24/2016 21:10:41
35490873,89,4,15,8/24/2016 21:12:01
35490874,89,4,15,8/24/2016 21:13:00
35490875,89,4,15,8/24/2016 21:14:01
35490876,89,4,15,8/24/2016 21:14:52
35490877,89,4,15,8/24/2016 21:15:58
35490878,89,4,15,8/24/2016 21:17:01
35490879,89,4,15,8/24/2016 21:18:01
35490880,89,4,15,8/24/2016 21:19:52
35490881,89,4,15,8/24/2016 21:20:54
35490882,89,4,15,8/24/2016 21:22:00
35490883,89,4,15,8/24/2016 21:23:00
35490884,89,4,15,8/24/2016 21:24:01
35490885,89,4,15,8/24/2016 21:25:56
35490886,89,4,15,8/24/2016 21:28:01
35490887,89,4,15,8/24/2016 21:29:40
35490888,89,4,15,8/24/2016 21:31:01
35490889,89,4,15,8/24/2016 21:31:55
35490890,89,4,15,8/24/2016 21:32:54
35490891,89,4,15,8/24/2016 21:34:00
35490892,89,4,15,8/24/2016 21:35:39
35490893,89,4,15,8/24/2016 21:37:00
35490894,89,4,15,8/24/2016 21:38:01
35490895,89,4,15,8/24/2016 21:38:56
35490896,89,4,15,8/24/2016 21:40:55
35490897,89,4,15,8/24/2016 21:41:47
35490898,89,4,15,8/24/2016 21:42:56
35490899,89,5,14,8/24/2016 21:44:01
35490900,89,5,14,8/24/2016 21:45:00
35490901,89,5,14,8/24/2016 21:45:52
35490902,89,5,14,8/24/2016 21:47:00
35490903,89,5,14,8/24/2016 21:48:01
35490904,89,5,14,8/24/2016 21:48:52
35490905,89,5,14,8/24/2016 21:49:57
35490906,89,5,14,8/24/2016 21:51:00
35490907,89,5,14,8/24/2016 21:52:42
35490908,89,5,14,8/24/2016 21:54:01
35490909,89,5,14,8/24/2016 21:54:54
35490910,89,5,14,8/24/2016 21:55:56
35490911,89,5,14,8/24/2016 21:57:01
35490912,89,5,14,8/24/2016 21:57:57
35490913,89,5,14,8/24/2016 21:58:52
35490914,89,5,14,8/24/2016 22:00:01
35490915,89,5,14,8/24/2016 22:00:56
35490916,89,5,14,8/24/2016 22:01:56
35490917,89,5,14,8/24/2016 22:02:49
35490918,89,5,14,8/24/2016 22:03:53
35490919,89,5,14,8/24/2016 22:05:01
35490920,89,5,14,8/24/2016 22:05:56
35490921,89,5,14,8/24/2016 22:07:01
35490922,89,5,14,8/24/2016 22:07:56
35490923,89,5,14,8/24/2016 22:09:00
35490924,89,5,14,8/24/2016 22:10:00
35490925,89,5,14,8/24/2016 22:12:01
35490926,89,5,14,8/24/2016 22:12:53
35490927,89,5,14,8/24/2016 22:13:56
35490928,89,5,14,8/24/2016 22:15:45
35490929,89,5,14,8/24/2016 22:16:56
35490930,89,5,14,8/24/2016 22:18:48
35490931,89,5,14,8/24/2016 22:19:47
35490932,89,5,14,8/24/2016 22:20:55
35490933,89,5,14,8/24/2016 22:22:01
35490934,89,5,14,8/24/2016 22:23:56
35490935,89,5,14,8/24/2016 22:24:50
35490936,89,5,14,8/24/2016 22:25:56
35490937,89,5,14,8/24/2016 22:26:56
35490938,89,5,14,8/24/2016 22:28:01
35490939,89,5,14,8/24/2016 22:28:56
35490940,89,5,14,8/24/2016 22:30:01
35490941,89,5,14,8/24/2016 22:30:56
35490942,89,5,14,8/24/2016 22:31:49
35490943,89,5,14,8/24/2016 22:32:53
35490944,89,5,14,8/24/2016 22:34:01
35490945,89,5,14,8/24/2016 22:35:59
35490946,89,5,14,8/24/2016 22:37:00
35490947,89,5,14,8/24/2016 22:37:52
35490948,89,5,14,8/24/2016 22:38:50
35490949,89,5,14,8/24/2016 22:39:55
35490950,89,5,14,8/24/2016 22:40:55
35490951,89,5,14,8/24/2016 22:42:01
35490952,89,5,14,8/24/2016 22:42:55
35490953,89,5,14,8/24/2016 22:44:44
35490954,89,5,14,8/24/2016 22:45:44
35490955,89,5,14,8/24/2016 22:47:00
35490956,89,5,14,8/24/2016 22:49:01
35490957,89,5,14,8/24/2016 22:49:55
35490958,89,5,14,8/24/2016 22:50:50
35490959,89,5,14,8/24/2016 22:52:01
35490960,89,5,14,8/24/2016 22:53:00
35490961,89,5,14,8/24/2016 22:54:01
35490962,89,5,14,8/24/2016 22:54:55
35490963,89,5,14,8/24/2016 22:57:01
35490964,89,5,14,8/24/2016 22:57:59
35490965,89,5,14,8/24/2016 22:59:59
35490966,89,5,14,8/24/2016 23:01:01
35490967,89,5,14,8/24/2016 23:01:52
35490968,89,5,14,8/24/2016 23:02:54
35490969,89,5,14,8/24/2016 23:03:51
35490970,89,5,14,8/24/2016 23:06:01
35490971,89,5,14,8/24/2016 23:07:01
35490972,89,5,14,8/24/2016 23:08:50
35490973,89,5,14,8/24/2016 23:09:47
35490974,89,5,14,8/24/2016 23:10:53
35490975,89,5,14,8/24/2016 23:12:00
35490976,89,5,14,8/24/2016 23:13:01
35490977,89,5,14,8/24/2016 23:14:00
35490978,89,5,14,8/24/2016 23:15:55
35490979,89,5,14,8/24/2016 23:17:00
35490980,89,5,14,8/24/2016 23:18:00
35490981,89,5,14,8/24/2016 23:18:54
35490982,89,5,14,8/24/2016 23:19:52
35490983,89,5,14,8/24/2016 23:22:01
35490984,89,5,14,8/24/2016 23:22:52
35490985,89,5,14,8/24/2016 23:24:00
35490986,89,5,14,8/24/2016 23:24:51
35490987,89,5,14,8/24/2016 23:25:46
35490988,89,5,14,8/24/2016 23:26:58
35490989,89,5,14,8/24/2016 23:27:59
35490990,89,5,14,8/24/2016 23:29:00
35490991,89,5,14,8/24/2016 23:29:55
35490992,89,5,14,8/24/2016 23:30:56
35490993,89,5,14,8/24/2016 23:32:00
35490994,89,5,14,8/24/2016 23:33:01
35490995,89,5,14,8/24/2016 23:33:56
35490996,89,5,14,8/24/2016 23:34:49
35490997,89,5,14,8/24/2016 23:35:56
35490998,89,5,14,8/24/2016 23:36:57
35490999,89,5,14,8/24/2016 23:37:54
35491000,89,5,14,8/24/2016 23:38:48
35491001,89,5,14,8/24/2016 23:39:48
35491002,89,5,14,8/24/2016 23:40:40
35491003,89,5,14,8/24/2016 23:42:00
35491004,89,5,14,8/24/2016 23:44:00
35491005,89,5,14,8/24/2016 23:45:52
35491006,89,5,14,8/24/2016 23:46:58
35491007,89,5,14,8/24/2016 23:49:00
35491008,89,5,14,8/24/2016 23:49:58
35491009,89,5,14,8/24/2016 23:50:52
35491010,89,5,14,8/24/2016 23:52:00
35491011,89,5,14,8/24/2016 23:54:00
35491012,89,5,14,8/24/2016 23:54:58
35491013,89,5,14,8/24/2016 23:55:57
35491014,89,5,14,8/24/2016 23:56:58
35491015,89,5,14,8/24/2016 23:57:50
35491016,89,5,14,8/24/2016 23:59:00
35491017,89,5,14,8/24/2016 23:59:54
35491018,89,5,14,8/25/2016 00:00:56
35491019,89,5,14,8/25/2016 00:01:58
35491020,89,5,14,8/25/2016 00:03:00
35491021,89,5,14,8/25/2016 00:03:54
35491022,89,5,14,8/25/2016 00:05:00
35491023,89,5,14,8/25/2016 00:06:56
35491024,89,5,14,8/25/2016 00:08:54
35491025,89,5,14,8/25/2016 00:10:00
