,station_id,bikes_available,docks_available,time
35500145,90,21,10,8/25/2016 04:14:59
35500146,90,21,10,8/25/2016 04:15:54
35500147,90,21,10,8/25/2016 04:17:44
35500148,90,21,10,8/25/2016 04:19:01
35500149,90,21,10,8/25/2016 04:19:59
35500150,90,21,10,8/25/2016 04:22:01
35500151,90,21,10,8/25/2016 04:22:52
35500152,90,21,10,8/25/2016 04:23:52
35500153,90,21,10,8/25/2016 04:24:50
35500154,90,21,10,8/25/2016 04:26:01
35500155,90,21,10,8/25/2016 04:26:55
35500156,90,21,10,8/25/2016 04:27:49
35500157,90,21,10,8/25/2016 04:28:54
35500158,90,21,10,8/25/2016 04:29:57
35500159,90,21,10,8/25/2016 04:30:54
35500160,90,21,10,8/25/2016 04:31:59
35500161,90,21,10,8/25/2016 04:32:50
35500162,90,21,10,8/25/2016 04:34:01
35500163,90,21,10,8/25/2016 04:34:58
35500164,90,21,10,8/25/2016 04:35:59
35500165,90,21,10,8/25/2016 04:36:52
35500166,90,21,10,8/25/2016 04:37:51
35500167,90,21,10,8/25/2016 04:39:01
35500168,90,21,10,8/25/2016 04:39:59
35500169,90,21,10,8/25/2016 04:41:34
35500170,90,21,10,8/25/2016 04:42:50
35500171,90,21,10,8/25/2016 04:43:49
35500172,90,21,10,8/25/2016 04:44:56
35500173,90,21,10,8/25/2016 04:46:01
